Timestamp,State,LoadType,TargetV,CellV,Current_mA,Charge_mAh,Discharge_mAh
262.17847323417664,DONE,SUPERCAP,1.0,0.971,-0.064,0.2607,0.0
262.46620893478394,DONE,SUPERCAP,1.0,0.973,-0.119,0.2607,0.0
262.74506306648254,DONE,SUPERCAP,1.0,0.966,-0.017,0.2607,0.0
263.03224873542786,DONE,SUPERCAP,1.0,0.968,-0.05,0.2607,0.0
263.3166923522949,DONE,SUPERCAP,1.0,0.972,-0.082,0.2607,0.0
263.5994231700897,DONE,SUPERCAP,1.0,0.969,-0.064,0.2607,0.0
263.88267946243286,DONE,SUPERCAP,1.0,0.97,-0.064,0.2607,0.0
264.1649079322815,DONE,SUPERCAP,1.0,0.97,-0.086,0.2607,0.0
264.44689655303955,DONE,SUPERCAP,1.0,0.965,-0.039,0.2607,0.0
264.7335612773895,DONE,SUPERCAP,1.0,0.97,-0.068,0.2607,0.0
265.0164909362793,DONE,SUPERCAP,1.0,0.969,-0.072,0.2607,0.0
265.2990462779999,DONE,SUPERCAP,1.0,0.972,-0.079,0.2607,0.0
265.57664155960083,DONE,SUPERCAP,1.0,0.968,-0.053,0.2607,0.0
265.86447930336,DONE,SUPERCAP,1.0,0.969,-0.057,0.2607,0.0
266.1467206478119,DONE,SUPERCAP,1.0,0.969,-0.086,0.2607,0.0
266.43354964256287,DONE,SUPERCAP,1.0,0.965,-0.009,0.2607,0.0
266.7129101753235,DONE,SUPERCAP,1.0,0.971,-0.082,0.2607,0.0
266.9970443248749,DONE,SUPERCAP,1.0,0.97,-0.075,0.2607,0.0
267.2815601825714,DONE,SUPERCAP,1.0,0.964,-0.017,0.2607,0.0
267.566782951355,DONE,SUPERCAP,1.0,0.966,-0.031,0.2607,0.0
267.84665417671204,DONE,SUPERCAP,1.0,0.965,-0.031,0.2607,0.0
268.12857151031494,DONE,SUPERCAP,1.0,0.967,-0.017,0.2607,0.0
268.41617727279663,DONE,SUPERCAP,1.0,0.969,-0.075,0.2607,0.0
268.6982800960541,DONE,SUPERCAP,1.0,0.97,-0.072,0.2607,0.0
268.9766583442688,DONE,SUPERCAP,1.0,0.966,-0.028,0.2607,0.0
269.26348662376404,DONE,SUPERCAP,1.0,0.967,-0.031,0.2607,0.0
269.5452094078064,DONE,SUPERCAP,1.0,0.966,-0.072,0.2607,0.0
269.83313155174255,DONE,SUPERCAP,1.0,0.963,0.016,0.2607,0.0
270.1158962249756,DONE,SUPERCAP,1.0,0.964,-0.02,0.2607,0.0
270.39706897735596,DONE,SUPERCAP,1.0,0.966,-0.064,0.2607,0.0
270.68064165115356,DONE,SUPERCAP,1.0,0.966,-0.031,0.2607,0.0
270.9639551639557,DONE,SUPERCAP,1.0,0.968,-0.093,0.2607,0.0
271.2462959289551,DONE,SUPERCAP,1.0,0.97,-0.123,0.2607,0.0
271.52864813804626,DONE,SUPERCAP,1.0,0.972,-0.086,0.2607,0.0
271.81535816192627,DONE,SUPERCAP,1.0,0.967,-0.072,0.2607,0.0
272.09808325767517,DONE,SUPERCAP,1.0,0.964,-0.039,0.2607,0.0
272.38099670410156,DONE,SUPERCAP,1.0,0.968,-0.061,0.2607,0.0
272.6659553050995,DONE,SUPERCAP,1.0,0.966,-0.031,0.2607,0.0
272.94136333465576,DONE,SUPERCAP,1.0,0.969,-0.086,0.2607,0.0
273.23223066329956,DONE,SUPERCAP,1.0,0.967,-0.09,0.2607,0.0
273.5084776878357,DONE,SUPERCAP,1.0,0.966,-0.013,0.2607,0.0
273.79624485969543,DONE,SUPERCAP,1.0,0.971,-0.115,0.2607,0.0
274.07912135124207,DONE,SUPERCAP,1.0,0.967,-0.024,0.2607,0.0
274.3650381565094,DONE,SUPERCAP,1.0,0.967,-0.061,0.2607,0.0
274.6480543613434,DONE,SUPERCAP,1.0,0.969,-0.086,0.2607,0.0
274.92239022254944,DONE,SUPERCAP,1.0,0.966,-0.072,0.2607,0.0
275.2080512046814,DONE,SUPERCAP,1.0,0.968,-0.061,0.2607,0.0
275.4948236942291,DONE,SUPERCAP,1.0,0.971,-0.093,0.2607,0.0
275.7835831642151,DONE,SUPERCAP,1.0,0.965,-0.05,0.2607,0.0
276.0648195743561,DONE,SUPERCAP,1.0,0.965,-0.061,0.2607,0.0
276.3480558395386,DONE,SUPERCAP,1.0,0.963,-0.013,0.2607,0.0
276.6230266094208,DONE,SUPERCAP,1.0,0.967,-0.072,0.2607,0.0
276.9123466014862,DONE,SUPERCAP,1.0,0.969,-0.093,0.2607,0.0
277.1958522796631,DONE,SUPERCAP,1.0,0.97,-0.086,0.2607,0.0
277.48175740242004,DONE,SUPERCAP,1.0,0.966,-0.042,0.2607,0.0
277.75856709480286,DONE,SUPERCAP,1.0,0.965,-0.042,0.2607,0.0
278.0469710826874,DONE,SUPERCAP,1.0,0.965,-0.017,0.2607,0.0
278.3249521255493,DONE,SUPERCAP,1.0,0.967,-0.09,0.2607,0.0
278.6109564304352,DONE,SUPERCAP,1.0,0.969,-0.097,0.2607,0.0
278.8925998210907,DONE,SUPERCAP,1.0,0.963,-0.057,0.2607,0.0
279.17916464805603,DONE,SUPERCAP,1.0,0.965,-0.075,0.2607,0.0
279.46460723876953,DONE,SUPERCAP,1.0,0.97,-0.115,0.2607,0.0
279.74813652038574,DONE,SUPERCAP,1.0,0.968,-0.057,0.2607,0.0
280.0218963623047,DONE,SUPERCAP,1.0,0.967,-0.097,0.2607,0.0
280.3133625984192,DONE,SUPERCAP,1.0,0.963,-0.017,0.2607,0.0
280.59410762786865,DONE,SUPERCAP,1.0,0.964,-0.046,0.2607,0.0
280.88123202323914,DONE,SUPERCAP,1.0,0.97,-0.09,0.2607,0.0
281.16215682029724,DONE,SUPERCAP,1.0,0.962,-0.039,0.2607,0.0
281.4503538608551,DONE,SUPERCAP,1.0,0.967,-0.068,0.2607,0.0
281.73034739494324,DONE,SUPERCAP,1.0,0.965,-0.086,0.2607,0.0
282.0139856338501,DONE,SUPERCAP,1.0,0.971,-0.093,0.2607,0.0
282.29629588127136,DONE,SUPERCAP,1.0,0.967,-0.064,0.2607,0.0
282.5828506946564,DONE,SUPERCAP,1.0,0.962,-0.028,0.2607,0.0
282.8630485534668,DONE,SUPERCAP,1.0,0.97,-0.075,0.2607,0.0
283.1482310295105,DONE,SUPERCAP,1.0,0.965,-0.039,0.2607,0.0
283.43084192276,DONE,SUPERCAP,1.0,0.966,-0.064,0.2607,0.0
283.706255197525,DONE,SUPERCAP,1.0,0.963,-0.05,0.2607,0.0
283.9977021217346,DONE,SUPERCAP,1.0,0.962,-0.009,0.2607,0.0
284.2778558731079,DONE,SUPERCAP,1.0,0.968,-0.082,0.2607,0.0
284.5639371871948,DONE,SUPERCAP,1.0,0.963,-0.075,0.2607,0.0
284.8440263271332,DONE,SUPERCAP,1.0,0.965,-0.057,0.2607,0.0
285.13009428977966,DONE,SUPERCAP,1.0,0.964,-0.02,0.2607,0.0
285.4152648448944,DONE,SUPERCAP,1.0,0.963,-0.013,0.2607,0.0
285.6979978084564,DONE,SUPERCAP,1.0,0.967,-0.064,0.2607,0.0
285.9831373691559,DONE,SUPERCAP,1.0,0.968,-0.101,0.2607,0.0
286.2650809288025,DONE,SUPERCAP,1.0,0.961,-0.017,0.2607,0.0
286.5481858253479,DONE,SUPERCAP,1.0,0.965,-0.057,0.2607,0.0
286.83065009117126,DONE,SUPERCAP,1.0,0.963,-0.046,0.2607,0.0
287.1168339252472,DONE,SUPERCAP,1.0,0.964,-0.086,0.2607,0.0
287.39156341552734,DONE,SUPERCAP,1.0,0.963,-0.024,0.2607,0.0
287.6823968887329,DONE,SUPERCAP,1.0,0.969,-0.108,0.2607,0.0
287.9653956890106,DONE,SUPERCAP,1.0,0.962,-0.046,0.2607,0.0
288.2475402355194,DONE,SUPERCAP,1.0,0.966,-0.072,0.2607,0.0
288.53384256362915,DONE,SUPERCAP,1.0,0.964,-0.028,0.2607,0.0
288.81617498397827,DONE,SUPERCAP,1.0,0.964,-0.064,0.2607,0.0
289.0958421230316,DONE,SUPERCAP,1.0,0.963,-0.072,0.2607,0.0
289.37437319755554,DONE,SUPERCAP,1.0,0.968,-0.086,0.2607,0.0
289.6587460041046,DONE,SUPERCAP,1.0,0.967,-0.09,0.2607,0.0
289.9445159435272,DONE,SUPERCAP,1.0,0.962,-0.006,0.2607,0.0
290.23130989074707,DONE,SUPERCAP,1.0,0.968,-0.093,0.2607,0.0
290.5154855251312,DONE,SUPERCAP,1.0,0.964,-0.042,0.2607,0.0
290.79906129837036,DONE,SUPERCAP,1.0,0.964,-0.053,0.2607,0.0
291.0772879123688,DONE,SUPERCAP,1.0,0.964,-0.035,0.2607,0.0
291.364533662796,DONE,SUPERCAP,1.0,0.963,-0.064,0.2607,0.0
291.646448135376,DONE,SUPERCAP,1.0,0.97,-0.126,0.2607,0.0
291.93169951438904,DONE,SUPERCAP,1.0,0.968,-0.104,0.2607,0.0
292.212039232254,DONE,SUPERCAP,1.0,0.963,-0.064,0.2607,0.0
292.495272397995,DONE,SUPERCAP,1.0,0.963,-0.05,0.2607,0.0
292.7815525531769,DONE,SUPERCAP,1.0,0.966,-0.068,0.2607,0.0
293.06431818008423,DONE,SUPERCAP,1.0,0.964,-0.079,0.2607,0.0
293.35101556777954,DONE,SUPERCAP,1.0,0.96,-0.013,0.2607,0.0
293.633455991745,DONE,SUPERCAP,1.0,0.962,-0.035,0.2607,0.0
293.91534662246704,DONE,SUPERCAP,1.0,0.966,-0.112,0.2607,0.0
294.1922035217285,DONE,SUPERCAP,1.0,0.961,-0.009,0.2607,0.0
294.4807164669037,DONE,SUPERCAP,1.0,0.964,-0.064,0.2607,0.0
294.76117038726807,DONE,SUPERCAP,1.0,0.962,-0.05,0.2607,0.0
295.0491328239441,DONE,SUPERCAP,1.0,0.964,-0.082,0.2607,0.0
295.3282310962677,DONE,SUPERCAP,1.0,0.963,-0.042,0.2607,0.0
295.61297512054443,DONE,SUPERCAP,1.0,0.966,-0.104,0.2607,0.0
295.8981513977051,DONE,SUPERCAP,1.0,0.962,-0.05,0.2607,0.0
296.17403531074524,DONE,SUPERCAP,1.0,0.96,-0.064,0.2607,0.0
296.46016573905945,DONE,SUPERCAP,1.0,0.963,-0.082,0.2607,0.0
296.74530243873596,DONE,SUPERCAP,1.0,0.961,-0.046,0.2607,0.0
297.03175687789917,DONE,SUPERCAP,1.0,0.964,-0.072,0.2607,0.0
297.31462955474854,DONE,SUPERCAP,1.0,0.962,-0.072,0.2607,0.0
297.591322183609,DONE,SUPERCAP,1.0,0.962,-0.028,0.2607,0.0
297.87923860549927,DONE,SUPERCAP,1.0,0.965,-0.079,0.2607,0.0
298.1663980484009,DONE,SUPERCAP,1.0,0.968,-0.112,0.2607,0.0
298.4461398124695,DONE,SUPERCAP,1.0,0.964,-0.093,0.2607,0.0
298.7291507720947,DONE,SUPERCAP,1.0,0.963,-0.042,0.2607,0.0
299.0146014690399,DONE,SUPERCAP,1.0,0.967,-0.115,0.2607,0.0
299.29371976852417,DONE,SUPERCAP,1.0,0.965,-0.097,0.2607,0.0
299.5793902873993,DONE,SUPERCAP,1.0,0.961,-0.013,0.2607,0.0
299.86576437950134,DONE,SUPERCAP,1.0,0.965,-0.086,0.2607,0.0
300.14665126800537,DONE,SUPERCAP,1.0,0.963,-0.075,0.2607,0.0
300.4309513568878,DONE,SUPERCAP,1.0,0.96,-0.02,0.2607,0.0
300.7155225276947,DONE,SUPERCAP,1.0,0.963,-0.039,0.2607,0.0
300.9878749847412,DONE,SUPERCAP,1.0,0.965,-0.064,0.2607,0.0
301.28157091140747,DONE,SUPERCAP,1.0,0.966,-0.108,0.2607,0.0
301.5662968158722,DONE,SUPERCAP,1.0,0.963,-0.072,0.2607,0.0
301.848060131073,DONE,SUPERCAP,1.0,0.958,-0.042,0.2607,0.0
302.1299822330475,DONE,SUPERCAP,1.0,0.96,-0.035,0.2607,0.0
302.41352796554565,DONE,SUPERCAP,1.0,0.966,-0.126,0.2607,0.0
302.6968660354614,DONE,SUPERCAP,1.0,0.962,-0.068,0.2607,0.0
302.97882604599,DONE,SUPERCAP,1.0,0.962,-0.061,0.2607,0.0
303.2623965740204,DONE,SUPERCAP,1.0,0.963,-0.082,0.2607,0.0
303.5450668334961,DONE,SUPERCAP,1.0,0.96,0.009,0.2607,0.0
303.8328733444214,DONE,SUPERCAP,1.0,0.965,-0.09,0.2607,0.0
304.1079022884369,DONE,SUPERCAP,1.0,0.964,-0.064,0.2607,0.0
304.39780473709106,DONE,SUPERCAP,1.0,0.959,0.005,0.2607,0.0
304.6736238002777,DONE,SUPERCAP,1.0,0.958,-0.013,0.2607,0.0
304.9642355442047,DONE,SUPERCAP,1.0,0.961,-0.072,0.2607,0.0
305.24340534210205,DONE,SUPERCAP,1.0,0.964,-0.068,0.2607,0.0
305.5305516719818,DONE,SUPERCAP,1.0,0.962,-0.082,0.2607,0.0
305.81335282325745,DONE,SUPERCAP,1.0,0.961,-0.072,0.2607,0.0
306.09241008758545,DONE,SUPERCAP,1.0,0.963,-0.072,0.2607,0.0
306.38335371017456,DONE,SUPERCAP,1.0,0.963,-0.079,0.2607,0.0
306.6618540287018,DONE,SUPERCAP,1.0,0.961,-0.024,0.2607,0.0
306.94829058647156,DONE,SUPERCAP,1.0,0.964,-0.079,0.2607,0.0
307.22651648521423,DONE,SUPERCAP,1.0,0.966,-0.057,0.2607,0.0
307.50410079956055,DONE,SUPERCAP,1.0,0.957,-0.009,0.2607,0.0
307.7954602241516,DONE,SUPERCAP,1.0,0.967,-0.097,0.2607,0.0
308.08295130729675,DONE,SUPERCAP,1.0,0.959,-0.053,0.2607,0.0
308.3571791648865,DONE,SUPERCAP,1.0,0.961,-0.046,0.2607,0.0
308.6464240550995,DONE,SUPERCAP,1.0,0.967,-0.108,0.2607,0.0
308.9307403564453,DONE,SUPERCAP,1.0,0.958,-0.046,0.2607,0.0
309.2139196395874,DONE,SUPERCAP,1.0,0.96,-0.035,0.2607,0.0
309.49754095077515,DONE,SUPERCAP,1.0,0.959,-0.028,0.2607,0.0
309.78132343292236,DONE,SUPERCAP,1.0,0.96,-0.061,0.2607,0.0
310.06145119667053,DONE,SUPERCAP,1.0,0.956,0.02,0.2607,0.0
310.3388478755951,DONE,SUPERCAP,1.0,0.958,-0.031,0.2607,0.0
310.6228950023651,DONE,SUPERCAP,1.0,0.956,-0.031,0.2607,0.0
310.91572999954224,DONE,SUPERCAP,1.0,0.964,-0.126,0.2607,0.0
311.20045924186707,DONE,SUPERCAP,1.0,0.96,-0.068,0.2607,0.0
311.47586965560913,DONE,SUPERCAP,1.0,0.959,-0.072,0.2607,0.0
311.7675585746765,DONE,SUPERCAP,1.0,0.962,-0.086,0.2607,0.0
312.0479712486267,DONE,SUPERCAP,1.0,0.963,-0.053,0.2607,0.0
312.33019375801086,DONE,SUPERCAP,1.0,0.961,-0.061,0.2607,0.0
312.6126823425293,DONE,SUPERCAP,1.0,0.958,-0.02,0.2607,0.0
312.8990716934204,DONE,SUPERCAP,1.0,0.961,-0.039,0.2607,0.0
313.1819496154785,DONE,SUPERCAP,1.0,0.962,-0.097,0.2607,0.0
313.45787715911865,DONE,SUPERCAP,1.0,0.959,-0.035,0.2607,0.0
313.74712109565735,DONE,SUPERCAP,1.0,0.959,-0.039,0.2607,0.0
314.0257387161255,DONE,SUPERCAP,1.0,0.959,-0.046,0.2607,0.0
314.3158218860626,DONE,SUPERCAP,1.0,0.957,-0.02,0.2607,0.0
314.5921959877014,DONE,SUPERCAP,1.0,0.963,-0.075,0.2607,0.0
314.87398505210876,DONE,SUPERCAP,1.0,0.964,-0.123,0.2607,0.0
315.1642928123474,DONE,SUPERCAP,1.0,0.957,-0.061,0.2607,0.0
315.44321036338806,DONE,SUPERCAP,1.0,0.954,-0.006,0.2607,0.0
315.73363852500916,DONE,SUPERCAP,1.0,0.957,0.016,0.2607,0.0
316.01305985450745,DONE,SUPERCAP,1.0,0.965,-0.09,0.2607,0.0
316.29394125938416,DONE,SUPERCAP,1.0,0.959,-0.046,0.2607,0.0
316.5803825855255,DONE,SUPERCAP,1.0,0.956,-0.017,0.2607,0.0
316.86341166496277,DONE,SUPERCAP,1.0,0.958,-0.046,0.2607,0.0
317.1478645801544,DONE,SUPERCAP,1.0,0.957,-0.046,0.2607,0.0
317.4244680404663,DONE,SUPERCAP,1.0,0.965,-0.119,0.2607,0.0
317.715678691864,DONE,SUPERCAP,1.0,0.96,-0.093,0.2607,0.0
317.9940342903137,DONE,SUPERCAP,1.0,0.957,-0.039,0.2607,0.0
318.27935886383057,DONE,SUPERCAP,1.0,0.961,-0.075,0.2607,0.0
318.56325912475586,DONE,SUPERCAP,1.0,0.961,-0.05,0.2607,0.0
318.8457043170929,DONE,SUPERCAP,1.0,0.963,-0.101,0.2607,0.0
319.1328854560852,DONE,SUPERCAP,1.0,0.956,0.001,0.2607,0.0
319.4135136604309,DONE,SUPERCAP,1.0,0.959,-0.064,0.2607,0.0
319.69436168670654,DONE,SUPERCAP,1.0,0.957,-0.028,0.2607,0.0
319.9768099784851,DONE,SUPERCAP,1.0,0.964,-0.108,0.2607,0.0
320.25787591934204,DONE,SUPERCAP,1.0,0.958,-0.039,0.2607,0.0
320.5455107688904,DONE,SUPERCAP,1.0,0.962,-0.064,0.2607,0.0
320.83258509635925,DONE,SUPERCAP,1.0,0.963,-0.072,0.2607,0.0
321.1152493953705,DONE,SUPERCAP,1.0,0.958,-0.05,0.2607,0.0
321.39784717559814,DONE,SUPERCAP,1.0,0.958,-0.05,0.2607,0.0
321.6753787994385,DONE,SUPERCAP,1.0,0.961,-0.061,0.2607,0.0
321.9596540927887,DONE,SUPERCAP,1.0,0.961,-0.079,0.2607,0.0
322.24931502342224,DONE,SUPERCAP,1.0,0.955,-0.006,0.2607,0.0
322.53239011764526,DONE,SUPERCAP,1.0,0.958,-0.064,0.2607,0.0
322.81501030921936,DONE,SUPERCAP,1.0,0.956,0.001,0.2607,0.0
323.096843957901,DONE,SUPERCAP,1.0,0.959,-0.035,0.2607,0.0
323.37692499160767,DONE,SUPERCAP,1.0,0.962,-0.072,0.2607,0.0
323.656857252121,DONE,SUPERCAP,1.0,0.959,-0.079,0.2607,0.0
323.9536964893341,WAIT_TGT,SUPERCAP,1.0,0.959,-0.064,0.2607,0.0
324.233540058136,WAIT_TGT,SUPERCAP,1.0,0.96,-0.039,0.2607,0.0
324.5224418640137,WAIT_TGT,SUPERCAP,1.0,0.959,-0.068,0.2607,0.0
324.80146074295044,WAIT_TGT,SUPERCAP,1.0,0.955,-0.046,0.2607,0.0
325.0873701572418,WAIT_TGT,SUPERCAP,1.0,0.958,-0.075,0.2607,0.0
325.3709614276886,WAIT_TGT,SUPERCAP,1.0,0.958,-0.086,0.2607,0.0
325.6525893211365,WAIT_TGT,SUPERCAP,1.0,0.96,-0.046,0.2607,0.0
325.93370389938354,WAIT_TGT,SUPERCAP,1.0,0.963,-0.126,0.2607,0.0
326.22290444374084,WAIT_TGT,SUPERCAP,1.0,0.956,-0.02,0.2607,0.0
326.5065281391144,WAIT_TGT,SUPERCAP,1.0,0.96,-0.097,0.2607,0.0
326.7873332500458,WAIT_TGT,SUPERCAP,1.0,0.962,-0.097,0.2607,0.0
327.0745358467102,WAIT_TGT,SUPERCAP,1.0,0.959,-0.093,0.2607,0.0
327.35373091697693,WAIT_TGT,SUPERCAP,1.0,0.957,-0.028,0.2607,0.0
327.63970732688904,WAIT_TGT,SUPERCAP,1.0,0.959,-0.039,0.2607,0.0
327.9227340221405,WAIT_TGT,SUPERCAP,1.0,0.957,-0.024,0.2607,0.0
328.19577264785767,WAIT_TGT,SUPERCAP,1.0,0.957,-0.057,0.2607,0.0
328.4867904186249,WAIT_TGT,SUPERCAP,1.0,0.956,-0.02,0.2607,0.0
328.7667329311371,WAIT_TGT,SUPERCAP,1.0,0.957,-0.042,0.2607,0.0
329.05486035346985,WAIT_TGT,SUPERCAP,1.0,0.956,-0.039,0.2607,0.0
329.3396534919739,WAIT_TGT,SUPERCAP,1.0,0.961,-0.112,0.2607,0.0
329.61871910095215,WAIT_TGT,SUPERCAP,1.0,0.96,-0.075,0.2607,0.0
329.90693402290344,WAIT_TGT,SUPERCAP,1.0,0.953,-0.053,0.2607,0.0
330.19187784194946,WAIT_TGT,SUPERCAP,1.0,0.958,-0.064,0.2607,0.0
330.46960401535034,WAIT_TGT,SUPERCAP,1.0,0.958,-0.086,0.2607,0.0
330.7564241886139,WAIT_TGT,SUPERCAP,1.0,0.959,-0.079,0.2607,0.0
331.0390088558197,WAIT_TGT,SUPERCAP,1.0,0.958,-0.046,0.2607,0.0
331.32195806503296,WAIT_TGT,SUPERCAP,1.0,0.959,-0.053,0.2607,0.0
331.60636615753174,WAIT_TGT,SUPERCAP,1.0,0.958,-0.072,0.2607,0.0
331.8846118450165,WAIT_TGT,SUPERCAP,1.0,0.959,-0.093,0.2607,0.0
332.1994514465332,WAIT_TGT,SUPERCAP,1.0,0.958,-0.079,0.2607,0.0
332.4502775669098,WAIT_TGT,SUPERCAP,1.0,0.954,-0.035,0.2607,0.0
332.7385959625244,WAIT_TGT,SUPERCAP,1.0,0.96,-0.104,0.2607,0.0
333.0151011943817,WAIT_TGT,SUPERCAP,1.0,0.963,-0.09,0.2607,0.0
333.3012955188751,WAIT_TGT,SUPERCAP,1.0,0.957,-0.064,0.2607,0.0
333.5832223892212,WAIT_TGT,SUPERCAP,1.0,0.958,-0.108,0.2607,0.0
333.8694431781769,WAIT_TGT,SUPERCAP,1.0,0.956,-0.061,0.2607,0.0
334.1492586135864,WAIT_TGT,SUPERCAP,1.0,0.959,-0.09,0.2607,0.0
334.4328179359436,WAIT_TGT,SUPERCAP,1.0,0.959,-0.064,0.2607,0.0
334.71737003326416,WAIT_TGT,SUPERCAP,1.0,0.958,-0.097,0.2607,0.0
334.99870562553406,WAIT_TGT,SUPERCAP,1.0,0.953,-0.002,0.2607,0.0
335.2869806289673,WAIT_TGT,SUPERCAP,1.0,0.957,-0.068,0.2607,0.0
335.56740403175354,WAIT_TGT,SUPERCAP,1.0,0.959,-0.115,0.2607,0.0
335.85569977760315,WAIT_TGT,SUPERCAP,1.0,0.96,-0.082,0.2607,0.0
336.14203333854675,WAIT_TGT,SUPERCAP,1.0,0.961,-0.097,0.2607,0.0
336.42072653770447,WAIT_TGT,SUPERCAP,1.0,0.959,-0.072,0.2607,0.0
336.70771861076355,WAIT_TGT,SUPERCAP,1.0,0.958,-0.09,0.2607,0.0
336.988299369812,WAIT_TGT,SUPERCAP,1.0,0.953,0.005,0.2607,0.0
337.2713804244995,WAIT_TGT,SUPERCAP,1.0,0.953,-0.046,0.2607,0.0
337.5467219352722,WAIT_TGT,SUPERCAP,1.0,0.955,-0.017,0.2607,0.0
337.84151816368103,WAIT_TGT,SUPERCAP,1.0,0.954,-0.075,0.2607,0.0
338.12068939208984,WAIT_TGT,SUPERCAP,1.0,0.956,-0.057,0.2607,0.0
338.4025709629059,WAIT_TGT,SUPERCAP,1.0,0.959,-0.093,0.2607,0.0
338.68642473220825,WAIT_TGT,SUPERCAP,1.0,0.953,-0.05,0.2607,0.0
338.9725499153137,WAIT_TGT,SUPERCAP,1.0,0.952,-0.006,0.2607,0.0
339.252818107605,WAIT_TGT,SUPERCAP,1.0,0.955,-0.05,0.2607,0.0
339.5416886806488,WAIT_TGT,SUPERCAP,1.0,0.957,-0.053,0.2607,0.0
339.83162212371826,WAIT_TGT,SUPERCAP,1.0,0.952,-0.02,0.2607,0.0
340.11453771591187,WAIT_TGT,SUPERCAP,1.0,0.953,-0.061,0.2607,0.0
340.390878200531,WAIT_TGT,SUPERCAP,1.0,0.953,0.005,0.2607,0.0
340.682000875473,WAIT_TGT,SUPERCAP,1.0,0.956,-0.039,0.2607,0.0
340.9638214111328,WAIT_TGT,SUPERCAP,1.0,0.957,-0.09,0.2607,0.0
341.24618101119995,WAIT_TGT,SUPERCAP,1.0,0.955,-0.053,0.2607,0.0
341.5323624610901,WAIT_TGT,SUPERCAP,1.0,0.951,-0.009,0.2607,0.0
341.81496691703796,WAIT_TGT,SUPERCAP,1.0,0.954,-0.028,0.2607,0.0
342.09679436683655,WAIT_TGT,SUPERCAP,1.0,0.952,-0.024,0.2607,0.0
342.38036942481995,WAIT_TGT,SUPERCAP,1.0,0.956,-0.039,0.2607,0.0
342.6630699634552,WAIT_TGT,SUPERCAP,1.0,0.96,-0.09,0.2607,0.0
342.94522976875305,WAIT_TGT,SUPERCAP,1.0,0.954,-0.082,0.2607,0.0
343.2260239124298,WAIT_TGT,SUPERCAP,1.0,0.956,-0.039,0.2607,0.0
343.51531767845154,WAIT_TGT,SUPERCAP,1.0,0.954,-0.064,0.2607,0.0
343.79687690734863,WAIT_TGT,SUPERCAP,1.0,0.956,-0.031,0.2607,0.0
344.080246925354,WAIT_TGT,SUPERCAP,1.0,0.955,-0.061,0.2607,0.0
344.36495780944824,WAIT_TGT,SUPERCAP,1.0,0.957,-0.068,0.2607,0.0
344.6457769870758,WAIT_TGT,SUPERCAP,1.0,0.959,-0.119,0.2607,0.0
344.92978501319885,WAIT_TGT,SUPERCAP,1.0,0.953,-0.042,0.2607,0.0
345.2156631946564,WAIT_TGT,SUPERCAP,1.0,0.958,-0.093,0.2607,0.0
345.4973101615906,WAIT_TGT,SUPERCAP,1.0,0.958,-0.082,0.2607,0.0
345.7799870967865,WAIT_TGT,SUPERCAP,1.0,0.959,-0.115,0.2607,0.0
346.06497263908386,WAIT_TGT,SUPERCAP,1.0,0.957,-0.09,0.2607,0.0
346.3451998233795,WAIT_TGT,SUPERCAP,1.0,0.956,-0.053,0.2607,0.0
346.63089299201965,WAIT_TGT,SUPERCAP,1.0,0.953,-0.061,0.2607,0.0
346.9082329273224,WAIT_TGT,SUPERCAP,1.0,0.957,-0.068,0.2607,0.0
347.1926200389862,WAIT_TGT,SUPERCAP,1.0,0.955,-0.031,0.2607,0.0
347.4833981990814,WAIT_TGT,SUPERCAP,1.0,0.955,-0.057,0.2607,0.0
347.76508378982544,WAIT_TGT,SUPERCAP,1.0,0.955,-0.068,0.2607,0.0
348.04754853248596,WAIT_TGT,SUPERCAP,1.0,0.961,-0.101,0.2607,0.0
348.3327543735504,WAIT_TGT,SUPERCAP,1.0,0.953,-0.079,0.2607,0.0
348.6172788143158,WAIT_TGT,SUPERCAP,1.0,0.959,-0.112,0.2607,0.0
348.8938708305359,WAIT_TGT,SUPERCAP,1.0,0.957,-0.035,0.2607,0.0
349.1793324947357,WAIT_TGT,SUPERCAP,1.0,0.954,-0.042,0.2607,0.0
349.4656870365143,WAIT_TGT,SUPERCAP,1.0,0.953,-0.017,0.2607,0.0
349.74690651893616,WAIT_TGT,SUPERCAP,1.0,0.954,-0.064,0.2607,0.0
350.0347967147827,WAIT_TGT,SUPERCAP,1.0,0.957,-0.093,0.2607,0.0
350.3138632774353,WAIT_TGT,SUPERCAP,1.0,0.953,-0.057,0.2607,0.0
350.5951018333435,WAIT_TGT,SUPERCAP,1.0,0.953,-0.013,0.2607,0.0
350.8851330280304,WAIT_TGT,SUPERCAP,1.0,0.952,-0.057,0.2607,0.0
351.16518092155457,WAIT_TGT,SUPERCAP,1.0,0.957,-0.097,0.2607,0.0
351.4525372982025,WAIT_TGT,SUPERCAP,1.0,0.954,-0.086,0.2607,0.0
351.7343633174896,WAIT_TGT,SUPERCAP,1.0,0.957,-0.108,0.2607,0.0
352.017352104187,WAIT_TGT,SUPERCAP,1.0,0.96,-0.145,0.2607,0.0
352.3001391887665,WAIT_TGT,SUPERCAP,1.0,0.952,-0.064,0.2607,0.0
352.57857298851013,WAIT_TGT,SUPERCAP,1.0,0.949,-0.002,0.2607,0.0
